,year,day,dechr,hour,min,sec,rh,esh,clong,clat,HGIlong,br,bt,bn,vp1r,vp1t,vp1n,crot,np1,vp1,Tp1,vaz,vel,Bx,By,Bz,sBx,sBy,sBz,nal,val,Tal,np2,vp2,delta T
651,1976,92,9.2197,9,13,11,0.45,13.12,37.97,-5.6,129.684,-21.32,8.45,-0.08,323.013,41.3216,20.6591,1639,27.2,326.3,229728,7.29,-3.63,21.32,-8.45,-0.08,0.36,1.12,1.28,0,0,0,25.49,310.8,0.0114
652,1976,92,9.2308,9,13,51,0.45,13.12,37.96,-5.6,129.6806,-21.26,7.98,1.17,325.0023,37.834,22.9372,1639,31.45,328,319707,6.64,-4.01,21.26,-7.98,1.17,0.33,0.65,0.82,0,0,0,27.95,317.4,0.0111
653,1976,92,9.2422,9,14,32,0.45,13.12,37.96,-5.6,129.6873,-20.99,8.74,-0.54,328.3533,43.3451,14.0552,1639,30.72,331.5,277990,7.52,-2.43,20.99,-8.74,-0.54,0.45,1,1.07,0,0,0,25.62,310,0.0114
654,1976,92,9.2533,9,15,12,0.45,13.13,37.95,-5.6,129.6839,-21.21,8.3,0.48,325.4536,38.808,17.005,1639,28.69,328.2,232989,6.8,-2.97,21.21,-8.3,0.48,0.28,0.58,0.49,0,0,0,25.85,306.8,0.0111
655,1976,92,9.2647,9,15,53,0.45,13.13,37.95,-5.6,129.6906,-21.2,8.51,0.29,320.3039,41.1455,17.32,1639,28.97,323.4,171015,7.32,-3.07,21.2,-8.51,0.29,0.26,0.59,0.56,0,0,0,26.1,309.3,0.0114
656,1976,92,9.2758,9,16,33,0.45,13.13,37.94,-5.6,129.6872,-21.26,8.35,0.04,320.3363,41.1497,16.7,1639,31.27,323.4,240107,7.32,-2.96,21.26,-8.35,0.04,0.25,0.49,0.52,0,0,0,25.69,306.5,0.0111
657,1976,92,9.2872,9,17,14,0.45,13.13,37.94,-5.6,129.6939,-20.89,9.03,0.05,321.708,43.0965,11.9019,1639,27.31,324.8,225375,7.63,-2.1,20.89,-9.03,0.05,0.24,0.63,0.58,0,0,0,26.19,309.5,0.0114
658,1976,92,9.2983,9,17,54,0.45,13.13,37.93,-5.6,129.6905,-20.75,9.08,-0.76,319.4407,43.0765,23.6706,1639,27.4,323.2,195645,7.68,-4.2,20.75,-9.08,-0.76,0.45,0.84,1.6,0,0,0,26.01,306.8,0.0111
659,1976,92,9.3097,9,18,35,0.45,13.13,37.93,-5.6,129.6972,-20.96,8.2,1.06,321.3539,36.7273,15.1402,1639,30.22,323.8,209243,6.52,-2.68,20.96,-8.2,1.06,0.42,1.32,1.66,0,0,0,24.96,305.2,0.0114
660,1976,92,9.3208,9,19,15,0.45,13.13,37.92,-5.6,129.6938,-21.12,7.74,2.33,320.7882,37.6272,22.9254,1639,24.79,323.8,150101,6.69,-4.06,21.12,-7.74,2.33,0.18,0.71,0.89,0,0,0,25.93,307.3,0.0111
661,1976,92,9.3322,9,19,56,0.45,13.13,37.92,-5.6,129.7005,-21.15,7.29,1.85,310.0565,33.245,32.2799,1639,23.11,313.5,91944,6.12,-5.91,21.15,-7.29,1.85,0.28,1.49,1.13,0,0,0,24.93,304.3,0.0114
662,1976,92,9.3433,9,20,36,0.45,13.13,37.91,-5.6,129.6971,-20.21,9.17,-5.42,322.2007,36.1975,6.8482,1639,30.78,324.3,214489,6.41,-1.21,20.21,-9.17,-5.42,0.64,0.88,1.43,0,0,0,24.77,303.5,0.0111
663,1976,92,9.3547,9,21,17,0.45,13.13,37.91,-5.6,129.7038,-20.48,8.68,-4.11,324.6341,34.235,6.5528,1639,27.01,326.5,219485,6.02,-1.15,20.48,-8.68,-4.11,0.44,1.37,2.67,0,0,0,25.36,306.7,0.0114
664,1976,92,9.3658,9,21,57,0.45,13.13,37.9,-5.6,129.7004,-20.99,8.54,-0.06,326.4652,35.2349,22.04,1639,26.16,329.1,273367,6.16,-3.84,20.99,-8.54,-0.06,0.22,0.5,0.61,0,0,0,27.4,311.4,0.0111
665,1976,92,9.3772,9,22,38,0.45,13.14,37.9,-5.6,129.7071,-21.02,8.91,-2.19,321.3615,40.5974,13.5761,1639,27.08,324.2,214619,7.2,-2.4,21.02,-8.91,-2.19,0.31,0.68,0.85,0,0,0,24.77,305.1,0.0114
666,1976,92,9.3883,9,23,18,0.45,13.14,37.89,-5.6,129.7037,-21.08,8.77,-2.55,324.0979,36.468,6.0914,1639,24.44,326.2,274690,6.42,-1.07,21.08,-8.77,-2.55,0.29,0.54,0.5,0,0,0,25.63,306.8,0.0111
667,1976,92,9.3997,9,23,59,0.45,13.14,37.89,-5.6,129.7104,-21.25,8.44,-2.58,324.26,36.1997,12.135,1639,26.33,326.5,190334,6.37,-2.13,21.25,-8.44,-2.58,0.24,0.63,0.56,0,0,0,25.4,304.6,0.0114
668,1976,92,9.4108,9,24,39,0.45,13.14,37.88,-5.6,129.707,-20.9,8.77,-4.72,323.4862,44.0245,4.5587,1639,27.9,326.5,215815,7.75,-0.8,20.9,-8.77,-4.72,0.26,0.53,0.84,0,0,0,26.15,307.7,0.0111
