year          day          dechr          hour          min          sec          rh          esh          clong          clat          HGIlong          br          bt          bn          vp1r          vp1t          vp1n          crot          np1          vp1          Tp1          vaz          vel          Bx          By          Bz          sBx          sBy          sBz          nal          val          Tal          np2          vp2
   1976.0000      92.0000      13.5103      13.0000      30.0000      37.0000       0.4400      13.5400      36.0300      -5.5500     130.2798       0.8800     -10.7100      46.3400     506.1863     -48.5619      56.1401    1639.0000      50.3400     511.6000  406363.0000      -5.4800      -6.3000      -0.8800      10.7100      46.3400       3.3800       2.1300       2.9100       0.0000       0.0000       0.0000      50.0300     519.9000
   1976.0000      92.0000      13.5217      13.0000      31.0000      18.0000       0.4400      13.5400      36.0200      -5.5500     130.2765      -1.8400     -15.2700      44.7800     501.8105     -42.3146      74.0047    1639.0000      49.7200     509.0000  429151.0000      -4.8200      -8.3600       1.8400      15.2700      44.7800       2.8800       3.0500       2.4800       0.0000       0.0000       0.0000      53.2900     525.1000
   1976.0000      92.0000      13.5328      13.0000      31.0000      58.0000       0.4400      13.5400      36.0200      -5.5500     130.2831      -8.9700     -22.9400      40.6400     498.9918     -55.7945      69.5830    1639.0000      50.7200     506.9000  429823.0000      -6.3800      -7.8900       8.9700      22.9400      40.6400       2.1200       6.2100       4.7800       0.0000       0.0000       0.0000      47.8000     516.2000
   1976.0000      92.0000      13.5442      13.0000      32.0000      39.0000       0.4400      13.5500      36.0100      -5.5500     130.2798      -9.1100     -15.3600      47.2400     499.2372     -73.4539      41.3093    1639.0000      54.9800     506.3000  538188.0000      -8.3700      -4.6800       9.1100      15.3600      47.2400       4.4700       8.3200       4.6400       0.0000       0.0000       0.0000      51.5900     523.1000
   1976.0000      92.0000      13.5553      13.0000      33.0000      19.0000       0.4400      13.5500      36.0100      -5.5500     130.2864      -1.2900     -22.7400      46.4100     504.6754     -65.4563      39.0686    1639.0000      48.6800     510.4000  386924.0000      -7.3900      -4.3900       1.2900      22.7400      46.4100       5.0300       7.3400       6.7800       0.0000       0.0000       0.0000      45.9400     523.7000
   1976.0000      92.0000      13.5667      13.0000      34.0000       0.0000       0.4400      13.5500      36.0000      -5.5500     130.2831     -10.2900     -14.7800      48.8200     532.3433     -52.8065      75.0879    1639.0000      51.6900     540.2000  397251.0000       0.0000      -7.9900      10.2900      14.7800      48.8200       7.5300       7.4800       3.7600       0.0000       0.0000       0.0000      45.7600     547.6000
   1976.0000      92.0000      13.5778      13.0000      34.0000      40.0000       0.4400      13.5500      36.0000      -5.5500     130.2897     -15.9400     -10.6700      51.1500     486.0303     -33.4751      74.2012    1639.0000      47.2600     492.8000  407302.0000      -3.9400      -8.6600      15.9400      10.6700      51.1500       4.5200       5.1600       5.7200       0.0000       0.0000       0.0000      38.8700     486.3000
   1976.0000      92.0000      13.5892      13.0000      35.0000      21.0000       0.4400      13.5500      35.9900      -5.5500     130.2864     -17.3600     -27.9400      44.0000     478.7620     -37.4272      63.4783    1639.0000      45.7400     484.4000  550136.0000      -4.4700      -7.5300      17.3600      27.9400      44.0000       4.4900       5.1900       3.6800       0.0000       0.0000       0.0000      41.3800     493.5000
   1976.0000      92.0000      13.6003      13.0000      36.0000       1.0000       0.4400      13.5500      35.9900      -5.5500     130.2930      -8.1800     -27.1600      47.0000     504.2049     -78.9564      56.7940    1639.0000      37.8900     513.5000  447329.0000      -8.9000      -6.3500       8.1800      27.1600      47.0000       2.5400       2.9500       2.9100       0.0000       0.0000       0.0000      40.2500     519.2000
   1976.0000      92.0000      13.6117      13.0000      36.0000      42.0000       0.4400      13.5500      35.9800      -5.5500     130.2897      -1.2800     -28.7400      46.3700     490.8934     -55.4963      69.6059    1639.0000      48.9500     498.9000  362135.0000      -6.4500      -8.0200       1.2800      28.7400      46.3700       3.7000       1.3600       1.9600       0.0000       0.0000       0.0000      43.3500     518.8000
   1976.0000      92.0000      13.6228      13.0000      37.0000      22.0000       0.4400      13.5500      35.9800      -5.5500     130.2963      -8.3700     -29.2900      43.6000     520.9384     -57.2361      65.0910    1639.0000      43.6800     528.1000  382701.0000      -6.2700      -7.0800       8.3700      29.2900      43.6000       4.3000       3.4700       3.3700       0.0000       0.0000       0.0000      40.7900     518.7000
   1976.0000      92.0000      13.6342      13.0000      38.0000       3.0000       0.4400      13.5600      35.9700      -5.5500     130.2930      -7.8300     -25.2500      42.9100     512.6151     -41.2440      69.8979    1639.0000      49.9400     519.0000  374775.0000      -4.6000      -7.7400       7.8300      25.2500      42.9100       2.2700       5.9200       4.3000       0.0000       0.0000       0.0000      43.7400     531.3000
   1976.0000      92.0000      13.6453      13.0000      38.0000      43.0000       0.4400      13.5600      35.9700      -5.5500     130.2996      -9.2900     -26.5200      43.0600     505.6113     -12.8867      76.3108    1639.0000      48.9400     511.5000  452325.0000      -1.4600      -8.5800       9.2900      26.5200      43.0600       2.7300       8.3700       4.3700       0.0000       0.0000       0.0000      49.3000     523.6000
   1976.0000      92.0000      13.6567      13.0000      39.0000      24.0000       0.4400      13.5600      35.9600      -5.5500     130.2963      -7.5300     -26.3400      44.9600     508.1671     -45.6209      64.7260    1639.0000      45.4400     514.3000  386450.0000      -5.1300      -7.2300       7.5300      26.3400      44.9600       1.2600       2.1500       1.7000       0.0000       0.0000       0.0000      46.4200     525.8000
   1976.0000      92.0000      13.6678      13.0000      40.0000       4.0000       0.4400      13.5600      35.9600      -5.5500     130.3029      -7.7600     -28.9900      42.5300     515.7141     -45.2098      74.3239    1639.0000      43.1200     523.0000  389627.0000      -5.0100      -8.1700       7.7600      28.9900      42.5300       1.0300       1.2300       1.0800       0.0000       0.0000       0.0000      44.5600     524.3000
   1976.0000      92.0000      13.6792      13.0000      40.0000      45.0000       0.4400      13.5600      35.9500      -5.5500     130.2996      -7.8400     -29.5700      43.0000     507.8389     -48.9888      60.7469    1639.0000      49.4600     513.8000  408123.0000      -5.5100      -6.7900       7.8400      29.5700      43.0000       1.7100       2.2200       1.6200       0.0000       0.0000       0.0000      47.1100     524.3000
   1976.0000      92.0000      13.6903      13.0000      41.0000      25.0000       0.4400      13.5600      35.9500      -5.5500     130.3062      -8.5800     -27.0300      43.2700     508.7963     -43.7981      60.0812    1639.0000      50.4400     514.2000  387379.0000      -4.9200      -6.7100       8.5800      27.0300      43.2700       1.0000       1.3400       1.6100       0.0000       0.0000       0.0000      44.5800     525.0000
   1976.0000      92.0000      13.7017      13.0000      42.0000       6.0000       0.4400      13.5600      35.9400      -5.5500     130.3029      -7.0900     -28.9600      41.1500     504.6802     -42.7340      63.0862    1639.0000      46.4600     510.4000  418947.0000      -4.8400      -7.1000       7.0900      28.9600      41.1500       1.4700       1.1200       1.6600       0.0000       0.0000       0.0000      46.6200     523.5000
   1976.0000      92.0000      13.7128      13.0000      42.0000      46.0000       0.4400      13.5600      35.9400      -5.5500     130.3095     -12.5500     -21.0900      42.7500     507.1420     -59.0372      55.7358    1639.0000      48.4500     513.6000  368453.0000      -6.6400      -6.2300      12.5500      21.0900      42.7500       2.4400       5.6700       4.3100       0.0000       0.0000       0.0000      44.5700     519.1000
   1976.0000      92.0000      13.7242      13.0000      43.0000      27.0000       0.4400      13.5600      35.9300      -5.5500     130.3062     -21.3600      -6.6600      41.3700     500.9508     -29.6304      76.3421    1639.0000      52.9400     507.6000  436479.0000       0.0000      -8.6500      21.3600       6.6600      41.3700       2.5500       5.4500       2.9900       0.0000       0.0000       0.0000      49.9400     508.3000
   1976.0000      92.0000      13.7353      13.0000      44.0000       7.0000       0.4400      13.5700      35.9300      -5.5500     130.3128     -19.5400     -14.3500      41.3500     480.3746      -1.0899      79.4396    1639.0000      59.7200     486.9000  541401.0000      -0.1300      -9.3900      19.5400      14.3500      41.3500       6.1200       8.8500       3.6600       0.0000       0.0000       0.0000      53.9000     501.3000
   1976.0000      92.0000      13.7467      13.0000      44.0000      48.0000       0.4400      13.5700      35.9200      -5.5500     130.3095      -9.5600     -32.3600      38.3500     498.1311     -42.0044      67.2337    1639.0000      51.2900     504.4000  428576.0000      -4.8200      -7.6600       9.5600      32.3600      38.3500       5.2000       3.4300       1.4100       0.0000       0.0000       0.0000      54.5400     518.8000
   1976.0000      92.0000      13.7578      13.0000      45.0000      28.0000       0.4400      13.5700      35.9200      -5.5500     130.3161     -17.0900     -23.3800      41.4400     501.1149     -65.5282      52.4935    1639.0000      54.9800     508.1000  362817.0000      -7.4500      -5.9300      17.0900      23.3800      41.4400       1.9600       3.3600       2.1600       0.0000       0.0000       0.0000      53.3000     505.4000
   1976.0000      92.0000      13.7692      13.0000      46.0000       9.0000       0.4400      13.5700      35.9100      -5.5500     130.3128     -18.2500     -25.6400      40.3400     498.9006     -60.1086      57.6090    1639.0000      55.1800     505.8000  330735.0000      -6.8700      -6.5400      18.2500      25.6400      40.3400       2.5400       1.5900       2.0600       0.0000       0.0000       0.0000      51.5200     511.6000
   1976.0000      92.0000      13.7803      13.0000      46.0000      49.0000       0.4400      13.5700      35.9100      -5.5500     130.3194     -16.3500     -27.4500      39.3300     496.9269     -57.8480      57.7077    1639.0000      61.3900     503.6000  425889.0000      -6.6400      -6.5800      16.3500      27.4500      39.3300       2.5700       2.1600       2.6900       0.0000       0.0000       0.0000      47.6200     511.3000
