,helios_number,year,day,hour,minute,second,data_number,B_xse,B_yse,B_zse,B,dechr,delta T
12556,2,76,92,23,13,54,8,26.71,8.27,-6.99,29.08,23.23166667,0.001666667
12557,2,76,92,23,14,0,8,25.63,11.89,-7.29,29.2,23.23333333,0.001666667
12558,2,76,92,23,14,6,8,25.83,11.12,-7.28,29.11,23.235,0.001666667
12559,2,76,92,23,14,12,8,26.94,9.09,-7.12,29.4,23.23666667,0.001666667
12560,2,76,92,23,14,18,8,28.38,3.97,-1.82,29.06,23.23833333,0.001666667
12561,2,76,92,23,14,24,8,27.27,8.55,-4.93,29.04,23.24,0.001666667
12562,2,76,92,23,14,30,8,27.54,8.66,-2.89,29.06,23.24166667,0.001666667
12563,2,76,92,23,14,36,8,28.12,4.8,-3.98,29.01,23.24333333,0.001666667
12564,2,76,92,23,14,42,8,27.68,2.74,-6.69,28.84,23.245,0.001666667
12565,2,76,92,23,14,48,8,24.43,-13.16,-8.22,29.2,23.24666667,0.001666667
12566,2,76,92,23,14,54,8,26.8,-7.32,-8.41,29.08,23.24833333,0.001666667
12567,2,76,92,23,15,0,8,27.36,-3.99,-8.36,29.08,23.25,0.001666667
12568,2,76,92,23,15,6,8,27.76,0.05,-8.52,29.06,23.25166667,0.001666667
12569,2,76,92,23,15,12,8,27.72,0.4,-8.88,29.12,23.25333333,0.001666667
12570,2,76,92,23,15,18,8,27.69,2.92,-8.43,29.12,23.255,0.001666667
12571,2,76,92,23,15,24,8,27.66,3.75,-7.96,29.05,23.25666667,0.001666667
12572,2,76,92,23,15,30,8,27.47,3.72,-8.61,29.04,23.25833333,0.001666667
12573,2,76,92,23,15,36,8,27.5,2.41,-8.9,29.03,23.26,0.001666667
12574,2,76,92,23,15,42,8,27.32,4.63,-8.19,28.97,23.26166667,0.001666667
12575,2,76,92,23,15,48,8,26.79,7.04,-8.33,29.02,23.26333333,0.001666667
12576,2,76,92,23,15,54,8,26.76,8.33,-7.27,28.99,23.265,0.001666667
12577,2,76,92,23,16,0,8,26.61,7.39,-8.72,28.98,23.26666667,0.001666667
12578,2,76,92,23,16,6,8,27.01,4.86,-9.51,29.06,23.26833333,0.001666667
12579,2,76,92,23,16,12,8,26.63,4.11,-10.86,29.07,23.27,0.001666667
12580,2,76,92,23,16,18,8,27.02,2.26,-10.6,29.14,23.27166667,0.001666667
12581,2,76,92,23,16,24,8,27.17,1.99,-9.97,29.08,23.27333333,0.001666667
12582,2,76,92,23,16,30,8,27.3,6.27,-7.57,29.12,23.275,0.001666667
12583,2,76,92,23,16,36,8,26.76,5.95,-9.77,29.18,23.27666667,0.001666667
12584,2,76,92,23,16,42,8,27.43,6.24,-7.13,29.06,23.27833333,0.001666667
12585,2,76,92,23,16,48,8,26.79,7.7,-7.94,29.05,23.28,0.001666667
12586,2,76,92,23,16,54,8,25.3,12.11,-6.75,28.98,23.28166667,0.001666667
12587,2,76,92,23,17,0,8,26.35,6.45,-9.9,29.19,23.28333333,0.001666667
12588,2,76,92,23,17,6,8,25.7,12.58,-4.21,28.96,23.285,0.001666667
12589,2,76,92,23,17,12,8,26.09,10.46,-6.43,28.93,23.28666667,0.001666667
12590,2,76,92,23,17,18,8,26.67,7.41,-7.97,28.89,23.28833333,0.001666667
12591,2,76,92,23,17,24,8,26.95,6.81,-8,28.95,23.29,0.001666667
12592,2,76,92,23,17,30,8,26.73,7.07,-8.49,28.99,23.29166667,0.001666667
12593,2,76,92,23,17,36,8,26.65,6.8,-9.03,29,23.29333333,0.001666667
12594,2,76,92,23,17,42,8,26.95,7.61,-6.77,28.84,23.295,0.001666667
12595,2,76,92,23,17,48,8,26.63,6.55,-8.69,28.81,23.29666667,0.001666667
12596,2,76,92,23,17,54,8,26.74,5,-9.14,28.73,23.29833333,0.001666667
12597,2,76,92,23,18,0,8,26.79,5.8,-8.84,28.81,23.3,0.001666667
12598,2,76,92,23,18,6,8,26.91,6.02,-8.54,28.88,23.30166667,0.001666667
12599,2,76,92,23,18,12,8,27.08,6.31,-7.48,28.83,23.30333333,0.001666667
12600,2,76,92,23,18,18,8,27.08,6.44,-7.55,28.88,23.305,0.001666667
12601,2,76,92,23,18,24,8,27.02,6.99,-7.6,28.95,23.30666667,0.001666667
12602,2,76,92,23,18,30,8,27.27,6.42,-7.14,28.93,23.30833333,0.001666667
12603,2,76,92,23,18,36,8,27.03,6.66,-7.67,28.89,23.31,0.001666667
12604,2,76,92,23,18,42,8,26.81,7.11,-7.71,28.81,23.31166667,0.001666667
12605,2,76,92,23,18,48,8,26.22,7.96,-8.44,28.71,23.31333333,0.001666667
12606,2,76,92,23,18,54,8,26.34,8.35,-8.35,28.89,23.315,0.001666667
12607,2,76,92,23,19,0,8,26.94,7.55,-7.37,28.96,23.31666667,0.001666667
12608,2,76,92,23,19,6,8,27.51,6.95,-5.22,28.94,23.31833333,0.001666667
12609,2,76,92,23,19,12,8,25.62,8.83,-9.46,28.89,23.32,0.001666667
12610,2,76,92,23,19,18,8,27.05,8.48,-5.81,28.98,23.32166667,0.001666667
12611,2,76,92,23,19,24,8,27.26,9.1,-2.86,28.96,23.32333333,0.001666667
12612,2,76,92,23,19,30,8,27.34,8.97,-0.91,28.86,23.325,0.001666667
12613,2,76,92,23,19,36,8,27.92,7.26,-0.26,28.92,23.32666667,0.001666667
12614,2,76,92,23,19,42,8,27.24,8.88,1.58,28.77,23.32833333,0.001666667
12615,2,76,92,23,19,48,8,27.56,7.61,-0.02,28.74,23.33,0.001666667
12616,2,76,92,23,19,54,8,27.79,6.23,-1.59,28.6,23.33166667,0.001666667
12617,2,76,92,23,20,0,8,26.99,7.19,-2.48,28.59,23.33333333,0.001666667
12618,2,76,92,23,20,6,8,26.13,6.08,-10.65,28.91,23.335,0.001666667
12619,2,76,92,23,20,12,8,26,6.78,-10.6,28.96,23.33666667,0.001666667
12620,2,76,92,23,20,18,8,25.92,7.81,-10.32,29.01,23.33833333,0.001666667
12621,2,76,92,23,20,24,8,26.43,6.79,-9.49,28.92,23.34,0.001666667
12622,2,76,92,23,20,30,8,27.03,6.11,-8.69,29.06,23.34166667,0.001666667
12623,2,76,92,23,20,36,8,27.14,5.99,-8.11,28.98,23.34333333,0.001666667
12624,2,76,92,23,20,42,8,26.01,8.16,-9.51,28.93,23.345,0.001666667
12625,2,76,92,23,20,48,8,26.67,7.11,-8.76,29.02,23.34666667,0.001666667
12626,2,76,92,23,20,54,8,27.17,6.69,-7.12,28.92,23.34833333,0.001666667
12627,2,76,92,23,21,0,8,26.87,6.63,-7.82,28.77,23.35,0.001666667
12628,2,76,92,23,21,6,8,26.98,6.1,-8.01,28.81,23.35166667,0.001666667
12629,2,76,92,23,21,12,8,27.67,3.99,-7.15,28.88,23.35333333,0.001666667
12630,2,76,92,23,21,18,8,27.62,3.32,-7.82,28.91,23.355,0.001666667
12631,2,76,92,23,21,24,8,27.79,5.07,-5.26,28.86,23.35666667,0.001666667
12632,2,76,92,23,21,30,8,27.45,5.01,-7.51,28.93,23.35833333,0.001666667
12633,2,76,92,23,21,36,8,27.72,6.4,-4.69,29,23.36,0.001666667
12634,2,76,92,23,21,42,8,26.52,5.82,-9.71,28.98,23.36166667,0.001666667
12635,2,76,92,23,21,48,8,25.29,6.41,-12.95,29.14,23.36333333,0.001666667
12636,2,76,92,23,21,54,8,25.56,6.76,-12.02,29.06,23.365,0.001666667
12637,2,76,92,23,22,0,8,25.89,5.76,-12.02,29.13,23.36666667,0.001666667
12638,2,76,92,23,22,6,8,25.15,5.54,-13.66,29.17,23.36833333,0.001666667
12639,2,76,92,23,22,12,8,25.89,4.66,-12.53,29.16,23.37,0.001666667
12640,2,76,92,23,22,18,8,24.96,3.79,-14.48,29.19,23.37166667,0.001666667
12641,2,76,92,23,22,24,8,25.27,5.9,-13.83,29.45,23.37333333,0.001666667
12642,2,76,92,23,22,30,8,25.19,7.13,-13.22,29.35,23.375,0.001666667
12643,2,76,92,23,22,36,8,25.34,7.74,-12.61,29.35,23.37666667,0.001666667
12644,2,76,92,23,22,42,8,25.99,8.48,-10.47,29.31,23.37833333,0.001666667
12645,2,76,92,23,22,48,8,26.38,7.7,-10.01,29.32,23.38,0.001666667
12646,2,76,92,23,22,54,8,24.99,6.64,-13.88,29.43,23.38166667,0.001666667
12647,2,76,92,23,23,0,8,24.2,7.62,-14.91,29.45,23.38333333,0.001666667
12648,2,76,92,23,23,6,8,24.87,7.72,-13.66,29.42,23.385,0.001666667
12649,2,76,92,23,23,12,8,25.66,7.31,-12.41,29.44,23.38666667,0.001666667
12650,2,76,92,23,23,18,8,26.44,6.9,-10.85,29.42,23.38833333,0.001666667
12651,2,76,92,23,23,24,8,26.89,6.86,-9.75,29.42,23.39,0.001666667
12652,2,76,92,23,23,30,8,26.98,7.13,-9.17,29.39,23.39166667,0.001666667
12653,2,76,92,23,23,36,8,27.21,6.75,-8.93,29.44,23.39333333,0.001666667
12654,2,76,92,23,23,42,8,26.9,6.97,-9.35,29.33,23.395,0.001666667
12655,2,76,92,23,23,48,8,27.19,6.8,-8.73,29.37,23.39666667,0.001666667
12656,2,76,92,23,23,54,8,27.24,6.78,-8.37,29.31,23.39833333,0.001666667
12657,2,76,92,23,24,0,8,27.13,6.45,-8.85,29.27,23.4,0.001666667
12658,2,76,92,23,24,6,8,26.81,6.59,-9.52,29.22,23.40166667,0.001666667
12659,2,76,92,23,24,12,8,26.68,7.45,-9.57,29.34,23.40333333,0.001666667
12660,2,76,92,23,24,18,8,27.33,5.99,-8.52,29.28,23.405,0.001666667
12661,2,76,92,23,24,24,8,27.27,5.55,-8.54,29.13,23.40666667,0.001666667
12662,2,76,92,23,24,30,8,27,5.79,-9.49,29.23,23.40833333,0.001666667
12663,2,76,92,23,24,36,8,26.67,6.59,-9.84,29.2,23.41,0.001666667
12664,2,76,92,23,24,42,8,26.32,7.7,-9.93,29.19,23.41166667,0.001666667
12665,2,76,92,23,24,48,8,26.83,6.63,-9.55,29.29,23.41333333,0.001666667
12666,2,76,92,23,24,54,8,27.31,5.49,-8.67,29.19,23.415,0.001666667
12667,2,76,92,23,25,0,8,26.51,7.06,-9.87,29.17,23.41666667,0.001666667
12668,2,76,92,23,25,6,8,26.09,7.91,-10.57,29.24,23.41833333,0.001666667
12669,2,76,92,23,25,12,8,26.13,8.3,-10.23,29.28,23.42,0.001666667
12670,2,76,92,23,25,18,8,26.29,8.52,-9.44,29.23,23.42166667,0.001666667
12671,2,76,92,23,25,24,8,26.34,7.93,-9.94,29.26,23.42333333,0.001666667
12672,2,76,92,23,25,30,8,26.22,8.3,-9.87,29.25,23.425,0.001666667
12673,2,76,92,23,25,36,8,26.53,7.58,-9.78,29.29,23.42666667,0.001666667
12674,2,76,92,23,25,42,8,26.79,7.2,-9.4,29.3,23.42833333,0.001666667
12675,2,76,92,23,25,48,8,26.59,7.57,-9.68,29.3,23.43,0.001666667
12676,2,76,92,23,25,54,8,26.79,7.1,-9.61,29.36,23.43166667,0.001666667
12677,2,76,92,23,26,0,8,26.56,8.52,-8.67,29.24,23.43333333,0.001666667
12678,2,76,92,23,26,6,8,27.44,6.18,-8.24,29.34,23.435,0.001666667
12679,2,76,92,23,26,12,8,27.72,6.01,-7.01,29.23,23.43666667,0.001666667
12680,2,76,92,23,26,18,8,27.98,5.15,-6.77,29.27,23.43833333,0.001666667
12681,2,76,92,23,26,24,8,27.94,4.8,-7.27,29.3,23.44,0.001666667
12682,2,76,92,23,26,30,8,28.07,4.71,-6.57,29.23,23.44166667,0.001666667
12683,2,76,92,23,26,36,8,28.33,4.25,-5.75,29.24,23.44333333,0.001666667
12684,2,76,92,23,26,42,8,28.61,3.2,-4.84,29.2,23.445,0.001666667
12685,2,76,92,23,26,48,8,28.71,2.9,-3.59,29.1,23.44666667,0.001666667
12686,2,76,92,23,26,54,8,28.72,2.96,-4.41,29.22,23.44833333,0.001666667
12687,2,76,92,23,27,0,8,28.76,2.66,-4.28,29.22,23.45,0.001666667
12688,2,76,92,23,27,6,8,28.75,1.42,-4.38,29.14,23.45166667,0.001666667
12689,2,76,92,23,27,12,8,28.73,1.97,-4.36,29.14,23.45333333,0.001666667
12690,2,76,92,23,27,18,8,28.65,2.04,-4.34,29.08,23.455,0.001666667
12691,2,76,92,23,27,24,8,28.55,1.04,-5.64,29.16,23.45666667,0.001666667
12692,2,76,92,23,27,30,8,28.81,0.78,-3.93,29.14,23.45833333,0.001666667
12693,2,76,92,23,27,36,8,29.04,0.37,-1.05,29.1,23.46,0.001666667
12694,2,76,92,23,27,42,8,28.87,-1.08,-2.11,28.99,23.46166667,0.001666667
12695,2,76,92,23,27,48,8,28.86,-1.14,-2.29,29,23.46333333,0.001666667
12696,2,76,92,23,27,54,8,28.87,-0.27,-1.88,28.96,23.465,0.001666667
12697,2,76,92,23,28,0,8,28.76,0.7,-3.54,29.01,23.46666667,0.001666667
12698,2,76,92,23,28,6,8,28.79,-1.05,-1.37,28.94,23.46833333,0.001666667
12699,2,76,92,23,28,12,8,28.71,0.84,-2.18,28.83,23.47,0.001666667
12700,2,76,92,23,28,18,8,28.63,1.88,-2.77,28.85,23.47166667,0.001666667
12701,2,76,92,23,28,24,8,28.8,0.39,-1.59,28.94,23.47333333,0.001666667
12702,2,76,92,23,28,30,8,28.6,2.12,-2,28.85,23.475,0.001666667
12703,2,76,92,23,28,36,8,28.63,2.23,-3.32,28.92,23.47666667,0.001666667
12704,2,76,92,23,28,42,8,28.2,3.22,-4.54,28.8,23.47833333,0.001666667
12705,2,76,92,23,28,48,8,27.71,4.77,-6.55,28.93,23.48,0.001666667
12706,2,76,92,23,28,54,8,27.71,4.16,-7.2,29.01,23.48166667,0.001666667
12707,2,76,92,23,29,0,8,27.8,3.45,-6.55,28.83,23.48333333,0.001666667
12708,2,76,92,23,29,6,8,27.67,3.71,-7.22,28.87,23.485,0.001666667
12709,2,76,92,23,29,12,8,27.69,4.22,-6.64,28.8,23.48666667,0.001666667
12710,2,76,92,23,29,18,8,27.12,4.49,-8.54,28.84,23.48833333,0.001666667
12711,2,76,92,23,29,24,8,27.18,4.35,-8.34,28.78,23.49,0.001666667
12712,2,76,92,23,29,30,8,27.22,3.53,-8.42,28.72,23.49166667,0.001666667
12713,2,76,92,23,29,36,8,27.37,3.42,-8.01,28.73,23.49333333,0.001666667
12714,2,76,92,23,29,42,8,27.34,3.58,-8.22,28.8,23.495,0.001666667
12715,2,76,92,23,29,48,8,27.51,3.98,-7.5,28.8,23.49666667,0.001666667
12716,2,76,92,23,29,54,8,27.58,3.56,-7,28.68,23.49833333,0.001666667
12717,2,76,92,23,30,0,8,27.58,3.47,-7.05,28.68,23.5,0.001666667
12718,2,76,92,23,30,6,8,27.85,3.49,-6.12,28.73,23.50166667,0.001666667
12719,2,76,92,23,30,12,8,27.95,3.07,-5.73,28.71,23.50333333,0.001666667
12720,2,76,92,23,30,18,8,27.87,3.07,-5.67,28.62,23.505,0.001666667
12721,2,76,92,23,30,24,8,27.78,3.22,-6.12,28.64,23.50666667,0.001666667
12722,2,76,92,23,30,30,8,27.57,3.1,-6.75,28.58,23.50833333,0.001666667
12723,2,76,92,23,30,36,8,27.57,2.97,-7.13,28.64,23.51,0.001666667
12724,2,76,92,23,30,42,8,27.65,2.79,-6.56,28.57,23.51166667,0.001666667
12725,2,76,92,23,30,48,8,27.65,2.57,-6.61,28.56,23.51333333,0.001666667
12726,2,76,92,23,30,54,8,27.81,2.4,-5.94,28.55,23.515,0.001666667
12727,2,76,92,23,31,0,8,27.51,2.83,-6.73,28.48,23.51666667,0.001666667
12728,2,76,92,23,31,6,8,27.6,2.6,-6.51,28.49,23.51833333,0.001666667
12729,2,76,92,23,31,12,8,27.57,2.73,-6.44,28.46,23.52,0.001666667
12730,2,76,92,23,31,18,8,27.66,2.41,-6.25,28.47,23.52166667,0.001666667
12731,2,76,92,23,31,24,8,27.65,2.68,-6.34,28.49,23.52333333,0.001666667
12732,2,76,92,23,31,30,8,27.5,3.23,-6.58,28.48,23.525,0.001666667
12733,2,76,92,23,31,36,8,27.74,2.53,-5.78,28.47,23.52666667,0.001666667
12734,2,76,92,23,31,42,8,27.61,2.36,-6.31,28.44,23.52833333,0.001666667
12735,2,76,92,23,31,48,8,27.63,2.5,-6.21,28.45,23.53,0.001666667
12736,2,76,92,23,31,54,8,27.5,2.78,-6.76,28.47,23.53166667,0.001666667
12737,2,76,92,23,32,0,8,27.72,2.08,-5.75,28.41,23.53333333,0.001666667
12738,2,76,92,23,32,6,8,27.52,2.6,-6.71,28.46,23.535,0.001666667
12739,2,76,92,23,32,12,8,27.51,3.01,-6.54,28.46,23.53666667,0.001666667
12740,2,76,92,23,32,18,8,27.68,2.38,-6.09,28.45,23.53833333,0.001666667
12741,2,76,92,23,32,24,8,27.85,2.18,-5.68,28.52,23.54,0.001666667
12742,2,76,92,23,32,30,8,27.83,2.79,-5.87,28.59,23.54166667,0.001666667
12743,2,76,92,23,32,36,8,27.8,2.15,-5.61,28.45,23.54333333,0.001666667
12744,2,76,92,23,32,42,8,27.86,2.06,-5.54,28.49,23.545,0.001666667
12745,2,76,92,23,32,48,8,27.89,2.14,-5.27,28.48,23.54666667,0.001666667
12746,2,76,92,23,32,54,8,27.86,1.67,-5.59,28.47,23.54833333,0.001666667
12747,2,76,92,23,33,0,8,27.9,2.05,-5.21,28.46,23.55,0.001666667
12748,2,76,92,23,33,6,8,27.73,2.2,-5.6,28.38,23.55166667,0.001666667
12749,2,76,92,23,33,12,8,27.71,2.54,-5.43,28.36,23.55333333,0.001666667
12750,2,76,92,23,33,18,8,27.66,3.01,-5.36,28.36,23.555,0.001666667
12751,2,76,92,23,33,24,8,27.55,2.7,-5.72,28.27,23.55666667,0.001666667
12752,2,76,92,23,33,30,8,27.64,2.59,-5.58,28.33,23.55833333,0.001666667
12753,2,76,92,23,33,36,8,27.53,2.55,-5.79,28.26,23.56,0.001666667
12754,2,76,92,23,33,42,8,27.73,2.11,-5.34,28.33,23.56166667,0.001666667
12755,2,76,92,23,33,48,8,27.63,2.71,-5.5,28.32,23.56333333,0.001666667
12756,2,76,92,23,33,54,8,27.79,2.41,-4.98,28.34,23.565,0.001666667
12757,2,76,92,23,34,0,8,27.79,1.9,-4.83,28.28,23.56666667,0.001666667
12758,2,76,92,23,34,6,8,27.76,2.11,-4.73,28.26,23.56833333,0.001666667
12759,2,76,92,23,34,12,8,27.77,1.84,-4.61,28.22,23.57,0.001666667
12760,2,76,92,23,34,18,8,27.7,1.91,-4.99,28.21,23.57166667,0.001666667
12761,2,76,92,23,34,24,8,27.79,1.77,-4.87,28.28,23.57333333,0.001666667
12762,2,76,92,23,34,30,8,27.74,2.02,-4.58,28.2,23.575,0.001666667
12763,2,76,92,23,34,36,8,27.82,2.11,-4.58,28.29,23.57666667,0.001666667
12764,2,76,92,23,34,42,8,27.82,1.85,-4.65,28.28,23.57833333,0.001666667
12765,2,76,92,23,34,48,8,27.75,1.98,-5.03,28.28,23.58,0.001666667
12766,2,76,92,23,34,54,8,27.76,1.95,-4.65,28.23,23.58166667,0.001666667
12767,2,76,92,23,35,0,8,27.71,2.22,-4.77,28.22,23.58333333,0.001666667
12768,2,76,92,23,35,6,8,27.79,1.23,-5.05,28.31,23.585,0.001666667
12769,2,76,92,23,35,12,8,27.78,1.37,-4.61,28.25,23.58666667,0.001666667
12770,2,76,92,23,35,18,8,27.7,2.12,-4.89,28.23,23.58833333,0.001666667
12771,2,76,92,23,35,24,8,26.99,4.55,-6.33,28.11,23.59,0.001666667
12772,2,76,92,23,35,30,8,27.21,4.13,-5.93,28.16,23.59166667,0.001666667
12773,2,76,92,23,35,36,8,27.32,3.88,-5.47,28.15,23.59333333,0.001666667
12774,2,76,92,23,35,42,8,27.53,2.28,-5.26,28.13,23.595,0.001666667
12775,2,76,92,23,35,48,8,27.56,2.09,-4.94,28.09,23.59666667,0.001666667
12776,2,76,92,23,35,54,8,27.61,2.33,-4.57,28.09,23.59833333,0.001666667
12777,2,76,92,23,36,0,8,27.48,3.5,-5,28.16,23.6,0.001666667
12778,2,76,92,23,36,6,8,27.46,3.6,-5.46,28.24,23.60166667,0.001666667
12779,2,76,92,23,36,12,8,27.41,3.08,-5.53,28.14,23.60333333,0.001666667
12780,2,76,92,23,36,18,8,27.33,3.63,-5.25,28.08,23.605,0.001666667
12781,2,76,92,23,36,24,8,27.45,3.71,-5.1,28.19,23.60666667,0.001666667
12782,2,76,92,23,36,30,8,27.52,3.76,-4.88,28.21,23.60833333,0.001666667
12783,2,76,92,23,36,36,8,27.34,4.34,-5.12,28.18,23.61,0.001666667
12784,2,76,92,23,36,42,8,27.33,4.56,-5.05,28.19,23.61166667,0.001666667
12785,2,76,92,23,36,48,8,27.04,6.06,-4.78,28.13,23.61333333,0.001666667
12786,2,76,92,23,36,54,8,26.8,6.74,-5.35,28.17,23.615,0.001666667
12787,2,76,92,23,37,0,8,26.45,8.09,-5.79,28.33,23.61666667,0.001666667
12788,2,76,92,23,37,6,8,26.98,6.51,-4.68,28.19,23.61833333,0.001666667
12789,2,76,92,23,37,12,8,27.27,5.85,-4.35,28.3,23.62,0.001666667
12790,2,76,92,23,37,18,8,27.42,3.65,-5.71,28.27,23.62166667,0.001666667
12791,2,76,92,23,37,24,8,27.22,6.3,-4.48,28.34,23.62333333,0.001666667
12792,2,76,92,23,37,30,8,27.07,5.82,-5.44,28.25,23.625,0.001666667
12793,2,76,92,23,37,36,8,27.17,4.57,-6.25,28.3,23.62666667,0.001666667
12794,2,76,92,23,37,42,8,27.34,4.95,-5.08,28.26,23.62833333,0.001666667
12795,2,76,92,23,37,48,8,27.18,4.64,-6.4,28.35,23.63,0.001666667
12796,2,76,92,23,37,54,8,27.2,4.59,-5.73,28.23,23.63166667,0.001666667
12797,2,76,92,23,38,0,8,27,6.05,-5.25,28.24,23.63333333,0.001666667
12798,2,76,92,23,38,6,8,27.33,3.36,-6.44,28.34,23.635,0.001666667
12799,2,76,92,23,38,12,8,27.18,4.86,-5.92,28.27,23.63666667,0.001666667
12800,2,76,92,23,38,18,8,27.4,4.67,-5.04,28.26,23.63833333,0.001666667
12801,2,76,92,23,38,24,8,26.99,5.63,-5.73,28.24,23.64,0.001666667
12802,2,76,92,23,38,30,8,27.31,4.84,-5.16,28.25,23.64166667,0.001666667
12803,2,76,92,23,38,36,8,27.39,3.75,-5.48,28.19,23.64333333,0.001666667
12804,2,76,92,23,38,42,8,27.25,4.38,-5.33,28.14,23.645,0.001666667
12805,2,76,92,23,38,48,8,27.43,3.2,-5.53,28.17,23.64666667,0.001666667
12806,2,76,92,23,38,54,8,27.66,2.16,-4.65,28.16,23.64833333,0.001666667
12807,2,76,92,23,39,0,8,27.35,4.96,-5.05,28.28,23.65,0.001666667
12808,2,76,92,23,39,6,8,27.4,4.24,-4.68,28.15,23.65166667,0.001666667
12809,2,76,92,23,39,12,8,27.72,2.5,-5.05,28.3,23.65333333,0.001666667
12810,2,76,92,23,39,18,8,27.67,1.27,-5.48,28.27,23.655,0.001666667
12811,2,76,92,23,39,24,8,27.88,0.77,-4.83,28.32,23.65666667,0.001666667
12812,2,76,92,23,39,30,8,28.05,-0.43,-4.3,28.4,23.65833333,0.001666667
12813,2,76,92,23,39,36,8,28.15,-1,-2.68,28.34,23.66,0.001666667
12814,2,76,92,23,39,42,8,28.19,0.03,-3.07,28.39,23.66166667,0.001666667
12815,2,76,92,23,39,48,8,28.06,0.18,-4.2,28.4,23.66333333,0.001666667
12816,2,76,92,23,39,54,8,28.11,1.72,-2.59,28.3,23.665,0.001666667
12817,2,76,92,23,40,0,8,27.89,1.46,-4.24,28.31,23.66666667,0.001666667
12818,2,76,92,23,40,6,8,27.96,0.97,-3.53,28.22,23.66833333,0.001666667
12819,2,76,92,23,40,12,8,27.92,2.2,-4.06,28.32,23.67,0.001666667
12820,2,76,92,23,40,18,8,27.81,2.28,-4.31,28.26,23.67166667,0.001666667
12821,2,76,92,23,40,24,8,27.98,1.33,-3.52,28.25,23.67333333,0.001666667
12822,2,76,92,23,40,30,8,27.74,2.9,-4.29,28.24,23.675,0.001666667
12823,2,76,92,23,40,36,8,27.43,3.63,-4.78,28.12,23.67666667,0.001666667
12824,2,76,92,23,40,42,8,27.37,4.41,-4.85,28.18,23.67833333,0.001666667
12825,2,76,92,23,40,48,8,27.53,2.49,-5.44,28.19,23.68,0.001666667
12826,2,76,92,23,40,54,8,27.59,3.51,-4.97,28.28,23.68166667,0.001666667
12827,2,76,92,23,41,0,8,27.35,4.29,-5.11,28.17,23.68333333,0.001666667
12828,2,76,92,23,41,6,8,27.38,3.85,-5.19,28.15,23.685,0.001666667
12829,2,76,92,23,41,12,8,27.3,4,-5.56,28.17,23.68666667,0.001666667
12830,2,76,92,23,41,18,8,27.11,4.37,-5.98,28.13,23.68833333,0.001666667
12831,2,76,92,23,41,24,8,26.79,5.74,-6.59,28.2,23.69,0.001666667
12832,2,76,92,23,41,30,8,26.95,5.79,-6.01,28.23,23.69166667,0.001666667
12833,2,76,92,23,41,36,8,27.42,3.66,-4.8,28.24,23.69333333,0.001666667
12834,2,76,92,23,41,42,8,27.79,1.99,-4.27,28.21,23.695,0.001666667
12835,2,76,92,23,41,48,8,27.03,5.1,-5.5,28.11,23.69666667,0.001666667
12836,2,76,92,23,41,54,8,27.04,5.45,-5.58,28.19,23.69833333,0.001666667
12837,2,76,92,23,42,0,8,27.2,5.16,-4.91,28.13,23.7,0.001666667
12838,2,76,92,23,42,6,8,26.67,7.34,-5.53,28.23,23.70166667,0.001666667
12839,2,76,92,23,42,12,8,26.48,7.93,-5.74,28.25,23.70333333,0.001666667
12840,2,76,92,23,42,18,8,26.78,6.39,-4.96,28.23,23.705,0.001666667
12841,2,76,92,23,42,24,8,26.58,7.88,-5.35,28.28,23.70666667,0.001666667
12842,2,76,92,23,42,30,8,26.75,7.72,-4.94,28.3,23.70833333,0.001666667
12843,2,76,92,23,42,36,8,26.76,8.16,-4.33,28.36,23.71,0.001666667
12844,2,76,92,23,42,42,8,26.76,7.93,-3.64,28.26,23.71166667,0.001666667
12845,2,76,92,23,42,48,8,27.32,5.99,-3.41,28.32,23.71333333,0.001666667
12846,2,76,92,23,42,54,8,27.94,1.41,-4.31,28.36,23.715,0.001666667
12847,2,76,92,23,43,0,8,28,0.97,-4.07,28.36,23.71666667,0.001666667
12848,2,76,92,23,43,6,8,27.92,0.52,-4.53,28.35,23.71833333,0.001666667
12849,2,76,92,23,43,12,8,27.97,2.11,-3.49,28.29,23.72,0.001666667
12850,2,76,92,23,43,18,8,27.72,3.59,-4.26,28.32,23.72166667,0.001666667
12851,2,76,92,23,43,24,8,28.04,2.62,-2.88,28.32,23.72333333,0.001666667
12852,2,76,92,23,43,30,8,28.12,1.52,-3.36,28.37,23.725,0.001666667
12853,2,76,92,23,43,36,8,28.15,1.11,-3.45,28.4,23.72666667,0.001666667
12854,2,76,92,23,43,42,8,28.01,1.36,-4.32,28.38,23.72833333,0.001666667
12855,2,76,92,23,43,48,8,28.01,1.09,-3.93,28.34,23.73,0.001666667
12856,2,76,92,23,43,54,8,28.05,1.66,-3.17,28.34,23.73166667,0.001666667
12857,2,76,92,23,44,0,8,28.11,0.31,-3.99,28.42,23.73333333,0.001666667
12858,2,76,92,23,44,6,8,28.14,-0.66,-3.7,28.41,23.735,0.001666667
12859,2,76,92,23,44,12,8,28.17,-0.47,-3.59,28.44,23.73666667,0.001666667
12860,2,76,92,23,44,18,8,28.16,0.05,-3.37,28.38,23.73833333,0.001666667
12861,2,76,92,23,44,24,8,28.18,-1.6,-3.85,28.5,23.74,0.001666667
12862,2,76,92,23,44,30,8,28.26,-1.55,-3.01,28.48,23.74166667,0.001666667
12863,2,76,92,23,44,36,8,28.28,-2.2,-3.09,28.54,23.74333333,0.001666667
